Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency
M,FUK,FUK,KCZ,KCZ,Domestic,Dec-22,62
M,FUK,FUK,HND,TYO,Domestic,Dec-22,91
M,FUK,FUK,MNL,MNL,International,Dec-22,27
M,FUK,FUK,KMI,KMI,Domestic,Dec-22,217
M,FUK,FUK,NGO,NGO,Domestic,Dec-22,61
L,FUK,FUK,IBR,IBR,Domestic,Dec-22,31
M,FUK,FUK,KIJ,KIJ,Domestic,Dec-22,62
M,FUK,FUK,CTS,SPK,Domestic,Dec-22,45
M,FUK,FUK,SDJ,SDJ,Domestic,Dec-22,155
M,FUK,FUK,OKA,OKA,Domestic,Dec-22,3
M,FUK,FUK,CTS,SPK,Domestic,Dec-22,62
L,FUK,FUK,HND,TYO,Domestic,Dec-22,398
M,FUK,FUK,OKA,OKA,Domestic,Dec-22,93
M,FUK,FUK,MNL,MNL,International,Dec-22,4
M,FUK,FUK,TPE,TPE,International,Dec-22,3
M,FUK,FUK,HND,TYO,Domestic,Dec-22,14
M,FUK,FUK,ICN,SEL,International,Dec-22,31
L,FUK,FUK,TPE,TPE,International,Dec-22,23
M,FUK,FUK,HND,TYO,Domestic,Dec-22,42
L,FUK,FUK,PUS,PUS,International,Dec-22,93
M,FUK,FUK,TPE,TPE,International,Dec-22,29
M,FUK,FUK,MYJ,MYJ,Domestic,Dec-22,124
M,FUK,FUK,HND,TYO,Domestic,Dec-22,37
M,FUK,FUK,KOJ,KOJ,Domestic,Dec-22,31
M,FUK,FUK,HND,TYO,Domestic,Dec-22,296
M,FUK,FUK,AXJ,AXJ,Domestic,Dec-22,93
L,FUK,FUK,OKA,OKA,Domestic,Dec-22,31
M,FUK,FUK,NGO,NGO,Domestic,Dec-22,1
M,FUK,FUK,IZO,IZO,Domestic,Dec-22,62
M,FUK,FUK,FUJ,FUJ,Domestic,Dec-22,97
M,FUK,FUK,HND,TYO,Domestic,Dec-22,1
L,FUK,FUK,HKG,HKG,International,Dec-22,12
M,FUK,FUK,HND,TYO,Domestic,Dec-22,2
M,FUK,FUK,ITM,OSA,Domestic,Dec-22,62
M,FUK,FUK,MMJ,MMJ,Domestic,Dec-22,62
L,FUK,FUK,ICN,SEL,International,Dec-22,159
M,FUK,FUK,KMI,KMI,Domestic,Dec-22,186
L,FUK,FUK,ISG,ISG,Domestic,Dec-22,25
M,FUK,FUK,PUS,PUS,International,Dec-22,4
M,FUK,FUK,SDJ,SDJ,Domestic,Dec-22,62
M,FUK,FUK,TPE,TPE,International,Dec-22,14
L,FUK,FUK,ICN,SEL,International,Dec-22,62
M,FUK,FUK,OKA,OKA,Domestic,Dec-22,152
M,FUK,FUK,HND,TYO,Domestic,Dec-22,64
M,FUK,FUK,ITM,OSA,Domestic,Dec-22,111
M,FUK,FUK,ITM,OSA,Domestic,Dec-22,16
M,FUK,FUK,CTS,SPK,Domestic,Dec-22,17
M,FUK,FUK,NGO,NGO,Domestic,Dec-22,186
L,FUK,FUK,ICN,SEL,International,Dec-22,2
M,FUK,FUK,HAN,HAN,International,Dec-22,18
M,FUK,FUK,HND,TYO,Domestic,Dec-22,15
M,FUK,FUK,ICN,SEL,International,Jan-23,1
M,FUK,FUK,CTS,SPK,Domestic,Jan-23,31
M,FUK,FUK,ICN,SEL,International,Jan-23,31
L,FUK,FUK,TPE,TPE,International,Jan-23,22
M,FUK,FUK,SIN,SIN,International,Jan-23,13
M,FUK,FUK,PUS,PUS,International,Jan-23,3
M,FUK,FUK,HND,TYO,Domestic,Jan-23,45
M,FUK,FUK,ICN,SEL,International,Jan-23,4
M,FUK,FUK,HND,TYO,Domestic,Jan-23,31
M,FUK,FUK,NKM,NGO,Domestic,Jan-23,155
M,FUK,FUK,KUM,KUM,Domestic,Jan-23,62
M,FUK,FUK,TPE,TPE,International,Jan-23,23
M,FUK,FUK,HND,TYO,Domestic,Jan-23,1
M,FUK,FUK,CTS,SPK,Domestic,Jan-23,1
M,FUK,FUK,FSZ,FSZ,Domestic,Jan-23,124
L,FUK,FUK,KIX,OSA,Domestic,Jan-23,62
L,FUK,FUK,ICN,SEL,International,Jan-23,33
M,FUK,FUK,ICN,SEL,International,Jan-23,12
M,FUK,FUK,HND,TYO,Domestic,Jan-23,3
M,FUK,FUK,TPE,TPE,International,Jan-23,22
L,FUK,FUK,HND,TYO,Domestic,Jan-23,403
M,FUK,FUK,HND,TYO,Domestic,Jan-23,30
M,FUK,FUK,PUS,PUS,International,Jan-23,112
M,FUK,FUK,ITM,OSA,Domestic,Jan-23,26
M,FUK,FUK,HND,TYO,Domestic,Jan-23,301
M,FUK,FUK,HND,TYO,Domestic,Jan-23,251
L,FUK,FUK,CTS,SPK,Domestic,Jan-23,18
M,FUK,FUK,NGO,NGO,Domestic,Jan-23,186
L,FUK,FUK,CTS,SPK,Domestic,Jan-23,13
M,FUK,FUK,KMI,KMI,Domestic,Jan-23,217
M,FUK,FUK,MNL,MNL,International,Jan-23,28
M,FUK,FUK,ITM,OSA,Domestic,Jan-23,36
M,FUK,FUK,BKK,BKK,International,Jan-23,28
L,FUK,FUK,OKA,OKA,Domestic,Jan-23,155
M,FUK,FUK,SGN,SGN,International,Jan-23,11
M,FUK,FUK,HND,TYO,Domestic,Jan-23,31
M,FUK,FUK,ICN,SEL,International,Jan-23,1
M,FUK,FUK,CTS,SPK,Domestic,Jan-23,1
M,FUK,FUK,TPE,TPE,International,Jan-23,25
M,FUK,FUK,NGO,NGO,Domestic,Jan-23,31
L,FUK,FUK,NRT,TYO,Domestic,Jan-23,60
M,FUK,FUK,TPE,TPE,International,Jan-23,31
L,FUK,FUK,IBR,IBR,Domestic,Jan-23,31
M,FUK,FUK,HKG,HKG,International,Jan-23,13
L,FUK,FUK,ICN,SEL,International,Jan-23,62
M,FUK,FUK,MMJ,MMJ,Domestic,Jan-23,62
M,FUK,FUK,NGO,NGO,Domestic,Jan-23,62
M,FUK,FUK,KIJ,KIJ,Domestic,Jan-23,62
M,FUK,FUK,HND,TYO,Domestic,Jan-23,111
M,FUK,FUK,ICN,SEL,International,Jan-23,1
M,FUK,FUK,HND,TYO,Domestic,Jan-23,89
L,FUK,FUK,HAN,HAN,International,Jan-23,13
M,FUK,FUK,TSJ,TSJ,Domestic,Jan-23,159
L,FUK,FUK,KHH,KHH,International,Jan-23,9
M,FUK,FUK,CTS,SPK,Domestic,Jan-23,62
M,FUK,FUK,KIJ,KIJ,Domestic,Jan-23,31
L,FUK,FUK,OKA,OKA,Domestic,Jan-23,62
M,FUK,FUK,OKA,OKA,Domestic,Jan-23,94
M,FUK,FUK,HKG,HKG,International,Jan-23,3
M,FUK,FUK,TPE,TPE,International,Jan-23,3
L,FUK,FUK,PUS,PUS,International,Jan-23,62
M,FUK,FUK,HND,TYO,Domestic,Jan-23,31
M,FUK,FUK,TKS,TKS,Domestic,Jan-23,62
M,FUK,FUK,TPE,TPE,International,Jan-23,1
M,FUK,FUK,TPE,TPE,International,Jan-23,5
L,FUK,FUK,HKG,HKG,International,Jan-23,37
L,FUK,FUK,DMK,BKK,International,Jan-23,29
M,FUK,FUK,OKA,OKA,Domestic,Jan-23,198
M,FUK,FUK,IZO,IZO,Domestic,Jan-23,62
M,FUK,FUK,HNA,HNA,Domestic,Jan-23,31
M,FUK,FUK,KMQ,KMQ,Domestic,Jan-23,124
M,FUK,FUK,HND,TYO,Domestic,Jan-23,80
M,FUK,FUK,ITM,OSA,Domestic,Jan-23,121
L,FUK,FUK,HKG,HKG,International,Jan-23,16
M,FUK,FUK,ICN,SEL,International,Jan-23,78
L,FUK,FUK,BKK,BKK,International,Jan-23,31
M,FUK,FUK,ICN,SEL,International,Jan-23,4
L,FUK,FUK,OKA,OKA,Domestic,Jan-23,31
M,FUK,FUK,OKA,OKA,Domestic,Jan-23,154
M,FUK,FUK,AXJ,AXJ,Domestic,Jan-23,84
M,FUK,FUK,SDJ,SDJ,Domestic,Jan-23,155
M,FUK,FUK,KOJ,KOJ,Domestic,Jan-23,31
M,FUK,FUK,ASJ,ASJ,Domestic,Jan-23,31
M,FUK,FUK,ICN,SEL,International,Jan-23,4
M,FUK,FUK,TPE,TPE,International,Jan-23,3
L,FUK,FUK,MNL,MNL,International,Jan-23,18
M,FUK,FUK,HAN,HAN,International,Jan-23,18
L,FUK,FUK,NRT,TYO,Domestic,Jan-23,18
L,FUK,FUK,ISG,ISG,Domestic,Jan-23,24
M,FUK,FUK,GUM,GUM,International,Jan-23,9
L,FUK,FUK,ICN,SEL,International,Jan-23,124
M,FUK,FUK,ITM,OSA,Domestic,Jan-23,62
M,FUK,FUK,HND,TYO,Domestic,Jan-23,14
M,FUK,FUK,ICN,SEL,International,Jan-23,2
M,FUK,FUK,HND,TYO,Domestic,Jan-23,44
M,FUK,FUK,HKG,HKG,International,Jan-23,4
M,FUK,FUK,HND,TYO,Domestic,Jan-23,195
M,FUK,FUK,HND,TYO,Domestic,Jan-23,62
M,FUK,FUK,ICN,SEL,International,Jan-23,9
M,FUK,FUK,ICN,SEL,International,Jan-23,17
M,FUK,FUK,MNL,MNL,International,Jan-23,3
M,FUK,FUK,MYJ,MYJ,Domestic,Jan-23,124
L,FUK,FUK,ICN,SEL,International,Jan-23,157
M,FUK,FUK,HND,TYO,Domestic,Jan-23,10
L,FUK,FUK,NRT,TYO,Domestic,Jan-23,344
M,FUK,FUK,HND,TYO,Domestic,Jan-23,2
L,FUK,FUK,CTS,SPK,Domestic,Jan-23,62
L,FUK,FUK,PUS,PUS,International,Jan-23,93
M,FUK,FUK,HND,TYO,Domestic,Jan-23,2
L,FUK,FUK,KIX,OSA,Domestic,Jan-23,62
M,FUK,FUK,CTS,SPK,Domestic,Jan-23,25
M,FUK,FUK,PUS,PUS,International,Jan-23,9
M,FUK,FUK,KCZ,KCZ,Domestic,Jan-23,62
M,FUK,FUK,FUJ,FUJ,Domestic,Jan-23,97
M,FUK,FUK,CTS,SPK,Domestic,Jan-23,9
L,FUK,FUK,TAE,TAE,International,Jan-23,31
M,FUK,FUK,ITM,OSA,Domestic,Jan-23,31
L,FUK,FUK,NGO,NGO,Domestic,Jan-23,108
M,FUK,FUK,ICN,SEL,International,Jan-23,3
M,FUK,FUK,SDJ,SDJ,Domestic,Jan-23,62
M,FUK,FUK,KMI,KMI,Domestic,Jan-23,186
L,FUK,FUK,DMK,BKK,International,Jan-23,2
M,FUK,FUK,ITM,OSA,Domestic,Jan-23,62
M,FUK,FUK,ICN,SEL,International,Jan-23,23
M,FUK,FUK,HND,TYO,Domestic,Jan-23,6
L,FUK,FUK,ISG,ISG,Domestic,Feb-23,20
L,FUK,FUK,IBR,IBR,Domestic,Feb-23,28
L,FUK,FUK,NRT,TYO,Domestic,Feb-23,28
M,FUK,FUK,HNA,HNA,Domestic,Feb-23,28
M,FUK,FUK,SDJ,SDJ,Domestic,Feb-23,140
M,FUK,FUK,TPE,TPE,International,Feb-23,13
M,FUK,FUK,HND,TYO,Domestic,Feb-23,286
M,FUK,FUK,ICN,SEL,International,Feb-23,28
M,FUK,FUK,KIJ,KIJ,Domestic,Feb-23,56
M,FUK,FUK,OKA,OKA,Domestic,Feb-23,168
M,FUK,FUK,HND,TYO,Domestic,Feb-23,224
L,FUK,FUK,TAE,TAE,International,Feb-23,28
M,FUK,FUK,NGO,NGO,Domestic,Feb-23,56
M,FUK,FUK,SGN,SGN,International,Feb-23,8
M,FUK,FUK,TPE,TPE,International,Feb-23,23
M,FUK,FUK,BKK,BKK,International,Feb-23,20
M,FUK,FUK,CTS,SPK,Domestic,Feb-23,28
L,FUK,FUK,NRT,TYO,Domestic,Feb-23,288
M,FUK,FUK,HND,TYO,Domestic,Feb-23,122
M,FUK,FUK,PUS,PUS,International,Feb-23,8
L,FUK,FUK,PUS,PUS,International,Feb-23,84
M,FUK,FUK,ICN,SEL,International,Feb-23,1
L,FUK,FUK,CTS,SPK,Domestic,Feb-23,56
M,FUK,FUK,HND,TYO,Domestic,Feb-23,21
M,FUK,FUK,TPE,TPE,International,Feb-23,28
L,FUK,FUK,NGO,NGO,Domestic,Feb-23,104
M,FUK,FUK,ICN,SEL,International,Feb-23,9
L,FUK,FUK,HND,TYO,Domestic,Feb-23,364
M,FUK,FUK,ITM,OSA,Domestic,Feb-23,28
M,FUK,FUK,CTS,SPK,Domestic,Feb-23,56
M,FUK,FUK,HND,TYO,Domestic,Feb-23,5
M,FUK,FUK,MYJ,MYJ,Domestic,Feb-23,112
L,FUK,FUK,PUS,PUS,International,Feb-23,56
M,FUK,FUK,KIJ,KIJ,Domestic,Feb-23,28
L,FUK,FUK,KIX,OSA,Domestic,Feb-23,59
M,FUK,FUK,HND,TYO,Domestic,Feb-23,19
L,FUK,FUK,ICN,SEL,International,Feb-23,148
M,FUK,FUK,TKS,TKS,Domestic,Feb-23,56
M,FUK,FUK,HND,TYO,Domestic,Feb-23,48
M,FUK,FUK,ICN,SEL,International,Feb-23,3
M,FUK,FUK,TSJ,TSJ,Domestic,Feb-23,140
M,FUK,FUK,ICN,SEL,International,Feb-23,6
M,FUK,FUK,OKA,OKA,Domestic,Feb-23,114
M,FUK,FUK,HND,TYO,Domestic,Feb-23,2
M,FUK,FUK,KCZ,KCZ,Domestic,Feb-23,56
M,FUK,FUK,ICN,SEL,International,Feb-23,9
M,FUK,FUK,KUM,KUM,Domestic,Feb-23,56
M,FUK,FUK,HKG,HKG,International,Feb-23,1
L,FUK,FUK,TPE,TPE,International,Feb-23,24
M,FUK,FUK,SIN,SIN,International,Feb-23,12
M,FUK,FUK,HND,TYO,Domestic,Feb-23,24
L,FUK,FUK,ICN,SEL,International,Feb-23,112
L,FUK,FUK,BKK,BKK,International,Feb-23,28
M,FUK,FUK,MNL,MNL,International,Feb-23,26
M,FUK,FUK,ICN,SEL,International,Feb-23,39
L,FUK,FUK,HKG,HKG,International,Feb-23,56
M,FUK,FUK,OKA,OKA,Domestic,Feb-23,110
M,FUK,FUK,PUS,PUS,International,Feb-23,61
M,FUK,FUK,ICN,SEL,International,Feb-23,4
L,FUK,FUK,OKA,OKA,Domestic,Feb-23,56
M,FUK,FUK,KMI,KMI,Domestic,Feb-23,168
M,FUK,FUK,KOJ,KOJ,Domestic,Feb-23,28
M,FUK,FUK,AXJ,AXJ,Domestic,Feb-23,84
M,FUK,FUK,ITM,OSA,Domestic,Feb-23,56
M,FUK,FUK,FSZ,FSZ,Domestic,Feb-23,112
M,FUK,FUK,HND,TYO,Domestic,Feb-23,9
L,FUK,FUK,ICN,SEL,International,Feb-23,56
M,FUK,FUK,NGO,NGO,Domestic,Feb-23,168
M,FUK,FUK,MMJ,MMJ,Domestic,Feb-23,56
M,FUK,FUK,HAN,HAN,International,Feb-23,16
L,FUK,FUK,KHH,KHH,International,Feb-23,8
M,FUK,FUK,ITM,OSA,Domestic,Feb-23,112
L,FUK,FUK,CTS,SPK,Domestic,Feb-23,28
M,FUK,FUK,NKM,NGO,Domestic,Feb-23,140
M,FUK,FUK,HND,TYO,Domestic,Feb-23,28
M,FUK,FUK,GUM,GUM,International,Feb-23,8
M,FUK,FUK,KMI,KMI,Domestic,Feb-23,196
M,FUK,FUK,HND,TYO,Domestic,Feb-23,6
M,FUK,FUK,ICN,SEL,International,Feb-23,45
M,FUK,FUK,ICN,SEL,International,Feb-23,2
L,FUK,FUK,DMK,BKK,International,Feb-23,5
M,FUK,FUK,HND,TYO,Domestic,Feb-23,1
M,FUK,FUK,ICN,SEL,International,Feb-23,14
M,FUK,FUK,HND,TYO,Domestic,Feb-23,84
M,FUK,FUK,ICN,SEL,International,Feb-23,2
M,FUK,FUK,TPE,TPE,International,Feb-23,31
M,FUK,FUK,HND,TYO,Domestic,Feb-23,11
M,FUK,FUK,MNL,MNL,International,Feb-23,1
M,FUK,FUK,NGO,NGO,Domestic,Feb-23,10
M,FUK,FUK,NGO,NGO,Domestic,Feb-23,28
M,FUK,FUK,SDJ,SDJ,Domestic,Feb-23,56
M,FUK,FUK,FUJ,FUJ,Domestic,Feb-23,84
M,FUK,FUK,ICN,SEL,International,Feb-23,4
M,FUK,FUK,HND,TYO,Domestic,Feb-23,78
M,FUK,FUK,ASJ,ASJ,Domestic,Feb-23,28
M,FUK,FUK,KMQ,KMQ,Domestic,Feb-23,112
M,FUK,FUK,ITM,OSA,Domestic,Feb-23,28
L,FUK,FUK,NRT,TYO,Domestic,Feb-23,54
M,FUK,FUK,IZO,IZO,Domestic,Feb-23,56
L,FUK,FUK,ICN,SEL,International,Feb-23,24
M,FUK,FUK,ICN,SEL,International,Feb-23,1
M,FUK,FUK,PUS,PUS,International,Feb-23,31
L,FUK,FUK,CTS,SPK,Domestic,Feb-23,10
M,FUK,FUK,PUS,PUS,International,Feb-23,12
M,FUK,FUK,ITM,OSA,Domestic,Feb-23,28
M,FUK,FUK,ICN,SEL,International,Feb-23,5
L,FUK,FUK,OKA,OKA,Domestic,Feb-23,140
L,FUK,FUK,MNL,MNL,International,Feb-23,16
M,FUK,FUK,ICN,SEL,International,Feb-23,7
L,FUK,FUK,OKA,OKA,Domestic,Feb-23,28
L,FUK,FUK,DMK,BKK,International,Feb-23,23
M,FUK,FUK,CTS,SPK,Domestic,Feb-23,28
M,FUK,FUK,TPE,TPE,International,Feb-23,5
M,FUK,FUK,HND,TYO,Domestic,Feb-23,214
M,FUK,FUK,ITM,OSA,Domestic,Feb-23,56
M,FUK,FUK,MNL,MNL,International,Feb-23,1
L,FUK,FUK,KIX,OSA,Domestic,Feb-23,56
M,FUK,FUK,HND,TYO,Domestic,Feb-23,28
M,FUK,FUK,ICN,SEL,International,Feb-23,2
L,FUK,FUK,HAN,HAN,International,Feb-23,12
M,FUK,FUK,HKG,HKG,International,Feb-23,15
M,FUK,FUK,TPE,TPE,International,Mar-23,5
M,FUK,FUK,ASJ,ASJ,Domestic,Mar-23,31
M,FUK,FUK,ICN,SEL,International,Mar-23,4
M,FUK,FUK,OKA,OKA,Domestic,Mar-23,154
M,FUK,FUK,HKG,HKG,International,Mar-23,10
M,FUK,FUK,PUS,PUS,International,Mar-23,2
M,FUK,FUK,KCZ,KCZ,Domestic,Mar-23,62
L,FUK,FUK,KIX,OSA,Domestic,Mar-23,80
M,FUK,FUK,HND,TYO,Domestic,Mar-23,32
M,FUK,FUK,KMI,KMI,Domestic,Mar-23,217
M,FUK,FUK,ITM,OSA,Domestic,Mar-23,62
L,FUK,FUK,TPE,TPE,International,Mar-23,26
M,FUK,FUK,ICN,SEL,International,Mar-23,54
M,FUK,FUK,ICN,SEL,International,Mar-23,9
M,FUK,FUK,HND,TYO,Domestic,Mar-23,12
M,FUK,FUK,OKA,OKA,Domestic,Mar-23,186
M,FUK,FUK,TPE,TPE,International,Mar-23,1
L,FUK,FUK,CTS,SPK,Domestic,Mar-23,6
L,FUK,FUK,ICN,SEL,International,Mar-23,144
M,FUK,FUK,HAN,HAN,International,Mar-23,17
M,FUK,FUK,CTS,SPK,Domestic,Mar-23,6
L,FUK,FUK,NRT,TYO,Domestic,Mar-23,25
L,FUK,FUK,BKK,BKK,International,Mar-23,31
L,FUK,FUK,ICN,SEL,International,Mar-23,31
M,FUK,FUK,IZO,IZO,Domestic,Mar-23,62
M,FUK,FUK,ICN,SEL,International,Mar-23,61
L,FUK,FUK,OKA,OKA,Domestic,Mar-23,31
M,FUK,FUK,TSJ,TSJ,Domestic,Mar-23,155
M,FUK,FUK,HND,TYO,Domestic,Mar-23,35
L,FUK,FUK,HAN,HAN,International,Mar-23,13
M,FUK,FUK,TKS,TKS,Domestic,Mar-23,62
M,FUK,FUK,SDJ,SDJ,Domestic,Mar-23,155
M,FUK,FUK,SDJ,SDJ,Domestic,Mar-23,62
M,FUK,FUK,OKA,OKA,Domestic,Mar-23,100
M,FUK,FUK,HND,TYO,Domestic,Mar-23,19
M,FUK,FUK,PUS,PUS,International,Mar-23,25
L,FUK,FUK,ICN,SEL,International,Mar-23,161
M,FUK,FUK,HND,TYO,Domestic,Mar-23,75
M,FUK,FUK,HND,TYO,Domestic,Mar-23,165
M,FUK,FUK,ICN,SEL,International,Mar-23,9
M,FUK,FUK,NGO,NGO,Domestic,Mar-23,3
M,FUK,FUK,CTS,SPK,Domestic,Mar-23,31
L,FUK,FUK,NGO,NGO,Domestic,Mar-23,114
M,FUK,FUK,TPE,TPE,International,Mar-23,9
M,FUK,FUK,KOJ,KOJ,Domestic,Mar-23,31
M,FUK,FUK,AXJ,AXJ,Domestic,Mar-23,91
M,FUK,FUK,HND,TYO,Domestic,Mar-23,31
M,FUK,FUK,HND,TYO,Domestic,Mar-23,8
M,FUK,FUK,ITM,OSA,Domestic,Mar-23,31
L,FUK,FUK,OKA,OKA,Domestic,Mar-23,68
M,FUK,FUK,ICN,SEL,International,Mar-23,2
M,FUK,FUK,HKG,HKG,International,Mar-23,12
M,FUK,FUK,ICN,SEL,International,Mar-23,1
M,FUK,FUK,CTS,SPK,Domestic,Mar-23,34
M,FUK,FUK,TPE,TPE,International,Mar-23,2
L,FUK,FUK,TAE,TAE,International,Mar-23,31
L,FUK,FUK,ISG,ISG,Domestic,Mar-23,31
M,FUK,FUK,TPE,TPE,International,Mar-23,21
M,FUK,FUK,NGO,NGO,Domestic,Mar-23,186
L,FUK,FUK,HKG,HKG,International,Mar-23,51
M,FUK,FUK,MNL,MNL,International,Mar-23,20
M,FUK,FUK,HND,TYO,Domestic,Mar-23,4
M,FUK,FUK,ICN,SEL,International,Mar-23,16
M,FUK,FUK,ITM,OSA,Domestic,Mar-23,7
M,FUK,FUK,GUM,GUM,International,Mar-23,10
M,FUK,FUK,ITM,OSA,Domestic,Mar-23,68
L,FUK,FUK,MNL,MNL,International,Mar-23,14
M,FUK,FUK,FSZ,FSZ,Domestic,Mar-23,124
L,FUK,FUK,MNL,MNL,International,Mar-23,6
M,FUK,FUK,ICN,SEL,International,Mar-23,45
M,FUK,FUK,HND,TYO,Domestic,Mar-23,35
M,FUK,FUK,ICN,SEL,International,Mar-23,3
M,FUK,FUK,HND,TYO,Domestic,Mar-23,10
M,FUK,FUK,SIN,SIN,International,Mar-23,13
M,FUK,FUK,BKK,BKK,International,Mar-23,23
M,FUK,FUK,PUS,PUS,International,Mar-23,99
M,FUK,FUK,KUM,KUM,Domestic,Mar-23,62
M,FUK,FUK,TPE,TPE,International,Mar-23,30
M,FUK,FUK,NKM,NGO,Domestic,Mar-23,155
L,FUK,FUK,OKA,OKA,Domestic,Mar-23,149
L,FUK,FUK,CTS,SPK,Domestic,Mar-23,25
M,FUK,FUK,KMI,KMI,Domestic,Mar-23,186
M,FUK,FUK,KMQ,KMQ,Domestic,Mar-23,124
L,FUK,FUK,HKG,HKG,International,Mar-23,12
L,FUK,FUK,NRT,TYO,Domestic,Mar-23,319
M,FUK,FUK,HND,TYO,Domestic,Mar-23,208
L,FUK,FUK,DMK,BKK,International,Mar-23,30
M,FUK,FUK,HND,TYO,Domestic,Mar-23,292
M,FUK,FUK,MYJ,MYJ,Domestic,Mar-23,124
L,FUK,FUK,KIX,OSA,Domestic,Mar-23,50
M,FUK,FUK,MNL,MNL,International,Mar-23,9
L,FUK,FUK,CTS,SPK,Domestic,Mar-23,56
L,FUK,FUK,PUS,PUS,International,Mar-23,67
M,FUK,FUK,ICN,SEL,International,Mar-23,6
M,FUK,FUK,FUJ,FUJ,Domestic,Mar-23,93
M,FUK,FUK,MMJ,MMJ,Domestic,Mar-23,62
M,FUK,FUK,KIJ,KIJ,Domestic,Mar-23,62
L,FUK,FUK,ICN,SEL,International,Mar-23,62
M,FUK,FUK,TPE,TPE,International,Mar-23,1
M,FUK,FUK,NGO,NGO,Domestic,Mar-23,84
L,FUK,FUK,IBR,IBR,Domestic,Mar-23,31
M,FUK,FUK,HND,TYO,Domestic,Mar-23,25
M,FUK,FUK,HND,TYO,Domestic,Mar-23,65
M,FUK,FUK,ICN,SEL,International,Mar-23,2
M,FUK,FUK,ICN,SEL,International,Mar-23,1
M,FUK,FUK,HNA,HNA,Domestic,Mar-23,31
M,FUK,FUK,ITM,OSA,Domestic,Mar-23,109
M,FUK,FUK,TPE,TPE,International,Mar-23,19
M,FUK,FUK,HND,TYO,Domestic,Mar-23,72
M,FUK,FUK,HKG,HKG,International,Mar-23,3
M,FUK,FUK,TPE,TPE,International,Mar-23,26
M,FUK,FUK,KIJ,KIJ,Domestic,Mar-23,31
M,FUK,FUK,HND,TYO,Domestic,Mar-23,45
L,FUK,FUK,KHH,KHH,International,Mar-23,9
M,FUK,FUK,HND,TYO,Domestic,Mar-23,3
M,FUK,FUK,SGN,SGN,International,Mar-23,10
L,FUK,FUK,PUS,PUS,International,Mar-23,50
M,FUK,FUK,HND,TYO,Domestic,Mar-23,254
M,FUK,FUK,CTS,SPK,Domestic,Mar-23,62
M,FUK,FUK,NGO,NGO,Domestic,Mar-23,31
L,FUK,FUK,NRT,TYO,Domestic,Mar-23,60
M,FUK,FUK,ITM,OSA,Domestic,Mar-23,55
L,FUK,FUK,HND,TYO,Domestic,Mar-23,397
